#phrog,mean_vector_sim,sd_vector_sim,num_sequences
phrog_28120,0.9677715,0.0,2
phrog_11979,0.95864147,0.030014772,8
phrog_37000,1.0000001,0.0,2
phrog_38333,0.97612387,0.0,2
phrog_21662,1.0000001,1.1920929e-07,4
phrog_1806,0.9406674,0.07917003,84
phrog_31471,0.99999976,0.0,2
phrog_4946,0.61530787,0.26132405,27
phrog_34531,0.9999997,0.0,2
phrog_256,0.95887244,0.06329156,467
phrog_24722,1.0,8.4293696e-08,3
phrog_5480,0.9689278,0.022266025,24
phrog_14839,0.92707086,0.04117472,6
phrog_32140,0.99588674,0.0,2
phrog_12290,0.9869266,0.016820895,8
phrog_22353,0.96613073,0.008497059,3
phrog_36326,0.99955964,0.0,2
phrog_26135,0.9902659,0.0068830303,3
phrog_7297,0.9095449,0.058895927,16
phrog_11799,0.9762192,0.014931886,9
phrog_31449,0.95366037,0.0,2
phrog_29206,0.9999998,0.0,2
phrog_10487,0.9728036,0.029440217,10
phrog_6189,0.9851357,0.0104507515,20
phrog_28118,0.9999999,0.0,2
phrog_30757,0.9180599,0.0,2
phrog_21882,0.9897098,0.005179722,4
phrog_37038,0.8657476,0.0,2
phrog_11941,0.82808673,0.14301679,8
phrog_20544,0.88691664,0.0736182,4
phrog_20222,0.889446,0.07817358,4
phrog_1180,0.84278655,0.078872405,128
phrog_16948,0.94829273,0.03975502,5
phrog_30031,0.99752647,0.0,2
phrog_26653,0.9125971,0.020001942,3
phrog_37986,0.84800535,0.0,2
phrog_18965,0.93670887,0.034327585,4
phrog_29560,1.0000002,0.0,2
phrog_6837,0.929224,0.042622145,17
phrog_36440,0.9781669,0.0,2
phrog_16790,0.90544397,0.0919833,5
phrog_22435,0.9398081,0.041725874,3
phrog_15299,0.95616186,0.03700932,6
phrog_3797,0.93294805,0.08543614,37
phrog_35149,0.90990955,0.0,2
phrog_13830,0.9851671,0.023452917,7
phrog_32626,0.9871821,0.0,2
phrog_33538,0.98991966,0.0,2
phrog_24044,1.0,6.8825514e-08,3
phrog_530,0.87943447,0.08191877,257
phrog_2489,0.98616105,0.013855758,59
phrog_14187,0.9706727,0.030179447,7
phrog_34257,0.98992395,0.0,2
phrog_3783,0.9853002,0.011894198,38
phrog_22421,0.8838751,0.043548282,3
phrog_13824,0.9946686,0.0049620527,7
phrog_32632,0.8586858,0.0,2
phrog_524,0.9622598,0.07194597,259
phrog_24050,0.9909175,0.00642214,3
phrog_14193,0.92530406,0.078184776,7
phrog_34243,1.0000002,0.0,2
phrog_1194,0.91873676,0.055715326,126
phrog_38479,1.0000001,0.0,2
phrog_20236,0.9865543,0.007766507,4
phrog_27559,1.0000002,6.8825514e-08,3
phrog_30025,0.9868729,0.0,2
phrog_18971,0.99999994,0.0,4
phrog_37992,0.8687185,0.0,2
phrog_26647,0.8471486,0.06178907,3
phrog_29574,1.0000001,0.0,2
phrog_36454,0.9934245,0.0,2
phrog_6823,0.972213,0.0520724,17
phrog_21128,0.9273775,0.0715133,4
phrog_16784,0.90093917,0.042708285,5
phrog_36332,0.9776873,0.0,2
phrog_7283,0.9049171,0.08264182,16
phrog_26121,0.98959523,0.004798463,3
phrog_29212,1.0000002,0.0,2
phrog_10493,0.97333187,0.021726029,10
phrog_21896,0.6437871,0.29165238,4
phrog_30743,0.99375826,0.0,2
phrog_11955,0.9053307,0.058662083,8
phrog_20550,0.99498564,0.0045757527,4
phrog_23059,0.9801803,0.012914591,3
phrog_34525,0.9854355,0.0,2
phrog_4952,0.7522585,0.17723827,27
phrog_5494,0.9599221,0.03554105,23
phrog_24736,1.0000001,0.0,3
phrog_242,0.95897055,0.022318432,484
phrog_32154,0.9484894,0.0,2
phrog_25428,0.8763998,0.087398484,3
phrog_12284,0.93341494,0.053974852,8
phrog_22347,0.99824953,0.0012376985,3
phrog_21666,0.9958798,0.003765592,4
phrog_8198,0.9731119,0.016845694,14
phrog_31475,0.9043464,0.0,2
phrog_1802,0.85470194,0.13218628,84
phrog_26109,1.0000002,6.8825514e-08,3
phrog_28124,0.9811019,0.0,2
phrog_9286,0.8803986,0.041939177,12
phrog_27217,1.0000001,0.0,3
phrog_20578,0.97158056,0.028419195,4
phrog_38337,0.93682534,0.0,2
phrog_37004,0.9812757,0.0,2
phrog_23071,0.9208763,0.029191136,3
phrog_33262,0.9886667,0.0,2
phrog_25400,1.0,6.8825514e-08,3
phrog_14805,0.95633584,0.04781385,6
phrog_35613,0.9833526,0.0,2
phrog_35175,0.99402386,0.0,2
phrog_22409,0.9691021,0.01182987,3
phrog_25366,0.9641438,0.014663501,3
phrog_24078,0.87425923,0.08891223,3
phrog_33504,1.0000001,0.0,2
phrog_3973,0.9981324,0.0014849891,35
phrog_23717,0.99430746,0.002619363,3
phrog_8826,0.8911986,0.051443152,12
phrog_38451,0.9890402,0.0,2
phrog_18781,0.98365283,0.013545295,4
phrog_37762,0.91143876,0.0,2
phrog_16974,0.96727145,0.038653877,5
phrog_28642,0.9966624,0.0,2
phrog_27571,0.9503252,0.035125326,3
phrog_31313,0.96174043,0.0,2
phrog_18959,0.9288927,0.030497877,4
phrog_21100,0.95904964,0.03742769,4
phrog_38445,0.9999999,0.0,2
phrog_8832,0.9120749,0.06696877,12
phrog_37776,0.95522237,0.0,2
phrog_18795,0.9954157,0.004584253,4
phrog_30019,0.98601705,0.0,2
phrog_28656,0.9999999,0.0,2
phrog_16960,0.993482,0.0056076474,5
phrog_27565,0.96810913,0.022550277,3
phrog_29548,0.8778843,0.0,2
phrog_31307,0.9951077,0.0,2
phrog_21114,0.9954286,0.0021738908,4
phrog_36468,0.94148475,0.0,2
phrog_13818,0.9786219,0.028605664,7
phrog_35161,0.99070704,0.0,2
phrog_25372,0.9952178,0.0021133588,3
phrog_518,0.90215814,0.062571965,262
phrog_3967,0.8591626,0.0995315,35
phrog_33510,0.7718528,0.0,2
phrog_23703,0.9756213,0.0115188,3
phrog_34519,0.88928014,0.0,2
phrog_23065,0.8761206,0.0422083,3
phrog_33276,0.99585235,0.0,2
phrog_25414,0.9843239,0.010934234,3
phrog_32168,1.0000001,0.0,2
phrog_14811,0.98512816,0.020056348,6
phrog_35607,0.9513292,0.0,2
phrog_21672,0.95320684,0.028453814,4
phrog_1816,0.9490087,0.055991698,83
phrog_31461,0.940446,0.0,2
phrog_9292,0.9767561,0.04557667,12
phrog_28130,0.989015,0.0,2
phrog_27203,1.0,0.0,3
phrog_38323,1.0000002,0.0,2
phrog_11969,0.98573166,0.013100463,8
phrog_37010,0.9413297,0.0,2
phrog_10444,0.94061506,0.07352748,10
phrog_30794,0.9847605,0.0,2
phrog_9279,0.9265157,0.07139783,12
phrog_21841,0.8340125,0.16395837,4
phrog_11982,0.9864539,0.012693132,8
phrog_18018,0.9230695,0.032021657,5
phrog_1625,0.9310827,0.05469231,92
phrog_20587,0.9782813,0.02171874,4
phrog_19306,0.8676035,0.044813134,4
phrog_21699,0.91591835,0.047949623,4
phrog_16035,0.975841,0.028978314,6
phrog_7254,0.9669084,0.024493186,16
phrog_8167,0.9832999,0.010060988,14
phrog_32183,0.9958548,0.0,2
phrog_12253,0.96649545,0.029607782,8
phrog_3032,0.88734365,0.09954318,47
phrog_22390,0.99985486,0.00010266974,3
phrog_24939,0.8761554,0.060235113,3
phrog_14622,0.90739334,0.040476453,7
phrog_4985,0.97820854,0.020470796,26
phrog_5443,0.78147954,0.15993698,24
phrog_295,0.87882626,0.071292266,417
phrog_35834,0.9511369,0.0,2
phrog_5325,0.967049,0.017795969,24
phrog_24087,0.9861255,0.0074775354,3
phrog_14144,0.9982144,0.0018729162,7
phrog_34294,1.0000001,0.0,2
phrog_3754,0.8808615,0.08551962,38
phrog_23930,0.92589456,0.044250734,3
phrog_25399,0.9419233,0.041066315,3
phrog_12535,0.8058337,0.089982,8
phrog_7532,0.9995876,0.0010919672,16
phrog_26690,1.0,6.8825514e-08,3
phrog_37945,0.9810621,0.0,2
phrog_8601,0.93134123,0.06023728,13
phrog_19460,0.93439597,0.04468073,4
phrog_36483,0.99999994,0.0,2
phrog_28865,0.99999976,0.0,2
phrog_16753,0.9985994,0.0007720664,5
phrog_26848,0.91125375,0.05350827,3
phrog_1143,0.94580436,0.0320412,131
phrog_10322,0.97636974,0.016393589,10
phrog_37951,0.8751537,0.0,2
phrog_26684,0.99487716,0.0036225496,3
phrog_7526,0.9483926,0.038846046,16
phrog_11028,0.96166176,0.016380358,9
phrog_8615,0.99266994,0.0119638685,13
phrog_36497,1.0000001,0.0,2
phrog_19474,0.96202487,0.030895611,4
phrog_16747,0.9497255,0.03833579,5
phrog_28871,0.976831,0.0,2
phrog_37789,0.97441405,0.0,2
phrog_1157,0.8556697,0.13287643,130
phrog_17459,0.842141,0.10981123,5
phrog_10336,0.9657081,0.045316406,10
phrog_6638,0.96073425,0.05852883,18
phrog_3998,0.94556504,0.06377622,35
phrog_24093,0.97977525,0.014301044,3
phrog_5331,0.96590567,0.01677198,24
phrog_14150,0.96650976,0.03420008,7
phrog_32829,0.96720475,0.0,2
phrog_34280,0.99999976,0.0,2
phrog_3740,0.99776626,0.0020550753,38
phrog_23924,0.9684431,0.022314142,3
phrog_12521,0.9494023,0.053736974,8
phrog_32197,0.9761208,0.0,2
phrog_4749,0.9271142,0.06513125,28
phrog_12247,0.9178308,0.028800769,8
phrog_22384,0.974299,0.018173315,3
phrog_15528,0.91577506,0.07389303,6
phrog_3026,0.9849659,0.01626559,47
phrog_2338,0.8046064,0.15594503,64
phrog_14636,0.99404454,0.0041476446,7
phrog_4991,0.9248233,0.07847223,26
phrog_33289,0.99999976,0.0,2
phrog_35820,0.9978306,0.0,2
phrog_281,0.8297028,0.09664571,441
phrog_13159,0.9873826,0.013189274,7
phrog_5457,0.9519625,0.07871125,24
phrog_10450,0.9222778,0.07004759,10
phrog_21855,0.8597593,0.026484074,4
phrog_30780,1.0000001,0.0,2
phrog_11996,0.8491002,0.057959028,8
phrog_20593,0.8938996,0.046452343,4
phrog_1631,0.8641198,0.14560011,92
phrog_19312,0.95390075,0.015842015,4
phrog_16021,0.9568368,0.038526345,6
phrog_30958,1.0000001,0.0,2
phrog_7240,0.9816803,0.015558257,16
phrog_8173,0.88798004,0.056175295,14
phrog_4761,0.93896604,0.056644212,28
phrog_24905,0.9514828,0.02517662,3
phrog_15500,0.87028664,0.12762411,6
phrog_2310,0.90475893,0.08319179,65
phrog_13171,0.99833906,0.0012811973,7
phrog_35808,0.9851551,0.0,2
phrog_9245,0.9999999,9.733398e-08,12
phrog_10478,1.0,9.403356e-08,10
phrog_6176,0.93877304,0.044240005,20
phrog_1619,0.9911135,0.029705511,93
phrog_17317,0.95745504,0.028979624,5
phrog_18024,0.9726159,0.016306669,5
phrog_30970,0.9575643,0.0,2
phrog_16009,0.94314694,0.040641867,6
phrog_7268,0.98569995,0.033045195,16
phrog_11766,0.99808925,0.0035742633,9
phrog_11000,0.9167084,0.101945505,9
phrog_37979,0.9450853,0.0,2
phrog_28859,1.0,0.0,2
phrog_17471,0.93868864,0.03191505,5
phrog_38492,0.9553504,0.0,2
phrog_18742,0.97180015,0.018035972,4
phrog_26874,1.0000004,6.8825514e-08,3
phrog_9523,0.7962091,0.09911169,11
phrog_28681,1.0000001,0.0,2
phrog_6610,0.98514,0.033201907,18
phrog_13617,0.99339366,0.00798063,7
phrog_5319,0.9239529,0.06992973,24
phrog_32801,0.9493918,0.0,2
phrog_2476,0.9997931,0.00077425584,59
phrog_14178,0.9769783,0.012771463,7
phrog_15266,0.8990135,0.06382982,6
phrog_3768,0.8599073,0.08611371,38
phrog_4007,0.9817939,0.017736446,35
phrog_12509,0.9626422,0.04356719,8
phrog_13603,0.98508716,0.011704552,7
phrog_2462,0.95437765,0.03958133,60
phrog_32815,0.9999998,0.0,2
phrog_15272,0.9493086,0.020594198,6
phrog_4013,0.9511245,0.040590294,35
phrog_23918,0.9448479,0.01889764,3
phrog_8629,0.99379957,0.004021071,13
phrog_11014,0.9588496,0.027462436,9
phrog_19448,0.9488086,0.028679596,4
phrog_38486,0.99843484,0.0,2
phrog_17465,0.9883687,0.0126666445,5
phrog_26860,0.99999994,0.0,3
phrog_18756,0.99999994,0.0,4
phrog_28695,0.6265064,0.0,2
phrog_9537,0.96074295,0.038162567,11
phrog_6604,0.88079274,0.06841277,18
phrog_9251,0.97922724,0.03114038,12
phrog_21869,0.9520921,0.034238305,4
phrog_6162,0.84688616,0.10962705,20
phrog_17303,0.88619804,0.03733127,5
phrog_18030,0.9497329,0.03095365,5
phrog_30964,0.99191034,0.0,2
phrog_11772,0.9700098,0.042582136,9
phrog_4775,0.97513986,0.017631857,28
phrog_24911,0.9903302,0.006837694,3
phrog_15514,0.93343526,0.040119547,6
phrog_2304,0.97960943,0.0204152,65
phrog_13165,0.9474938,0.023836145,7
phrog_34055,0.9983275,0.0,2
phrog_23529,0.9991934,0.00035691395,3
phrog_14385,0.99941987,0.0005279412,7
phrog_732,0.9340194,0.043627616,195
phrog_24246,0.97626334,0.016784113,3
phrog_25158,0.9417553,0.027930493,3
phrog_32424,0.8555566,0.0,2
phrog_2853,1.0,2.6546985e-08,50
phrog_3595,0.9666769,0.026442396,40
phrog_22637,0.9205449,0.0264175,3
phrog_9906,0.92988706,0.09695228,11
phrog_16592,0.9403651,0.025108308,6
phrog_36642,0.9740138,0.0,2
phrog_27997,0.9999998,0.0,2
phrog_17854,0.9710972,0.019668082,5
phrog_29762,1.0,0.0,2
phrog_26451,0.9983658,0.00059284037,3
phrog_30233,0.99999976,0.0,2
phrog_19879,0.9997507,0.00012888391,4
phrog_1382,0.87612104,0.06872598,108
phrog_20020,0.9778909,0.0129123125,4
phrog_38109,0.9979308,0.0,2
phrog_20746,0.999248,0.00044786616,4
phrog_31893,0.986893,0.0,2
phrog_30555,0.9564998,0.0,2
phrog_27029,0.9975066,0.0017630167,3
phrog_10685,0.9438232,0.029482376,10
phrog_29004,0.9761969,0.0,2
phrog_7095,0.9709945,0.034196813,17
phrog_26337,0.94788575,0.013816304,3
phrog_21458,0.9874031,0.008381552,4
phrog_36124,1.0000001,0.0,2
phrog_22151,0.9820027,0.012726002,3
phrog_12092,0.97013336,0.017946968,8
phrog_32342,1.0000002,0.0,2
phrog_5682,0.75321364,0.21942978,23
phrog_24520,0.94006205,0.042382643,3
phrog_15925,0.9988087,0.0012722783,6
phrog_34733,0.9745569,0.0,2
phrog_35439,0.9947125,0.0,2
phrog_22145,0.9790842,0.014789456,3
phrog_12086,1.0000001,5.037512e-08,8
phrog_4588,0.8682871,0.10324365,30
phrog_32356,0.88982207,0.0,2
phrog_24534,0.9481984,0.01739311,3
phrog_5696,0.8607204,0.10174879,22
phrog_13398,0.9419901,0.033497635,7
phrog_33048,0.9999999,0.0,2
phrog_15931,0.8707726,0.07541375,6
phrog_34727,0.99999994,0.0,2
phrog_31887,0.9752196,0.0,2
phrog_20752,0.9770511,0.008357811,4
phrog_30541,0.7519308,0.0,2
phrog_10691,0.8819219,0.15480374,10
phrog_29010,1.0000002,0.0,2
phrog_26323,0.98446774,0.010983048,3
phrog_7081,0.9524628,0.042629346,17
phrog_10849,0.9856656,0.010515308,9
phrog_36130,0.99668217,0.0,2
phrog_16586,0.9588072,0.020562656,6
phrog_9912,0.9334325,0.03343881,11
phrog_27983,0.82377297,0.0,2
phrog_36656,0.9646703,0.0,2
phrog_31139,0.8413305,0.0,2
phrog_29776,1.0,0.0,2
phrog_17840,0.89959973,0.040863253,5
phrog_26445,0.93814725,0.0437366,3
phrog_28468,0.9669145,0.0,2
phrog_30227,0.99999994,0.0,2
phrog_20034,0.9056874,0.027707355,4
phrog_17698,0.8173116,0.119641036,5
phrog_1396,0.9069901,0.073294014,107
phrog_37548,1.0000002,0.0,2
phrog_12938,0.9724951,0.020723421,8
phrog_34041,0.9758378,0.0,2
phrog_14391,0.88866216,0.058401506,7
phrog_24252,0.9999998,5.9604645e-08,3
phrog_726,0.88539183,0.07545237,196
phrog_2847,0.9937741,0.010107078,50
phrog_32430,0.5360944,0.0,2
phrog_22623,0.8135422,0.13184561,3
phrog_3581,0.9973447,0.0030324853,40
phrog_21302,0.8628707,0.0528684,4
phrog_17868,0.98816264,0.008112873,5
phrog_31111,1.0000002,0.0,2
phrog_27773,0.8982215,0.0719684,3
phrog_19845,0.93279546,0.017811364,4
phrog_28440,1.0000002,0.0,2
phrog_7917,0.9999334,0.00016308097,14
phrog_18583,0.96719474,0.023724368,5
phrog_37560,0.99999976,0.0,2
phrog_29986,0.9485145,0.0,2
phrog_38653,0.9895391,0.0,2
phrog_23515,0.9175846,0.046923336,3
phrog_34069,1.0,0.0,2
phrog_12910,0.9754978,0.021735774,8
phrog_33706,0.9060101,0.0,2
phrog_32418,1.0,0.0,2
phrog_25164,0.9701996,0.0073832083,3
phrog_35377,0.9634262,0.0,2
phrog_5866,0.9720835,0.033768076,22
phrog_35411,1.0000002,0.0,2
phrog_25602,0.98094034,0.013477101,3
phrog_15919,0.9999999,8.568708e-08,6
phrog_33060,1.0,0.0,2
phrog_23273,0.9652364,0.012493646,3
phrog_37206,1.0000004,0.0,2
phrog_38135,0.9406178,0.0,2
phrog_27015,0.9983681,0.0011539245,3
phrog_9084,0.9027334,0.07219318,12
phrog_30569,0.9967828,0.0,2
phrog_28326,0.9969009,0.0,2
phrog_29038,0.94259995,0.0,2
phrog_31677,0.9998644,0.0,2
phrog_36118,0.992591,0.0,2
phrog_10861,0.9578742,0.024948398,9
phrog_21464,0.9916679,0.008332133,4
phrog_37212,0.95317656,0.0,2
phrog_38121,0.97410166,0.0,2
phrog_27001,1.0000002,6.8825514e-08,3
phrog_28332,1.0000004,0.0,2
phrog_9090,0.9300375,0.038502946,12
phrog_31663,0.98759675,0.0,2
phrog_10875,0.98792005,0.0075046653,9
phrog_21470,0.82557005,0.11883745,4
phrog_22179,0.99883556,0.0005279243,3
phrog_35405,0.8743015,0.0,2
phrog_5872,0.92574507,0.06562892,21
phrog_25616,0.9684693,0.022295458,3
phrog_33074,0.990701,0.0,2
phrog_24508,0.8559992,0.10182409,3
phrog_23267,1.0000001,0.0,3
phrog_23501,0.9208398,0.055974696,3
phrog_12904,0.9064867,0.07450216,8
phrog_33712,0.9800579,0.0,2
phrog_25170,0.9569542,0.024192598,3
phrog_35363,1.0,0.0,2
phrog_19689,0.9442242,0.040345836,4
phrog_21316,0.94239974,0.015637025,4
phrog_26479,1.0000002,6.8825514e-08,3
phrog_31105,0.9999999,0.0,2
phrog_19851,0.9521193,0.04725652,4
phrog_27767,0.8766579,0.06343608,3
phrog_28454,0.9058241,0.0,2
phrog_37574,1.0,0.0,2
phrog_18597,0.89791405,0.07535006,5
phrog_7903,0.9110244,0.055428058,15
phrog_20008,0.96938777,0.027930036,4
phrog_38647,1.0000001,0.0,2
phrog_29992,0.9514803,0.0,2
phrog_10120,0.9840433,0.013827033,10
phrog_36859,0.9940313,0.0,2
phrog_29979,0.9837307,0.0,2
phrog_1341,0.9394033,0.036316264,111
phrog_16551,0.9271015,0.054151036,6
phrog_5,0.78687865,0.1551667,3224
phrog_19662,0.8951204,0.07416103,4
phrog_36681,1.0000001,0.0,2
phrog_27954,1.0,0.0,2
phrog_8403,0.97505784,0.024072241,13
phrog_38874,0.9609079,0.0,2
phrog_17897,0.8025831,0.11179704,5
phrog_26492,0.99626666,0.002639896,3
phrog_7730,0.9598807,0.024098026,15
phrog_12737,0.9999999,5.037512e-08,8
phrog_4239,0.89894617,0.0598645,33
phrog_2890,0.9509142,0.077036574,50
phrog_35388,0.9843371,0.0,2
phrog_929,0.9103035,0.09347024,158
phrog_33921,0.99999976,0.0,2
phrog_3556,0.8275764,0.1347997,40
phrog_15058,0.9362296,0.01621597,6
phrog_34096,0.9561562,0.0,2
phrog_14346,0.99501,0.007889217,7
phrog_2648,0.9139446,0.060305662,54
phrog_24285,0.99894804,0.0007437233,3
phrog_5127,0.89521486,0.10008896,26
phrog_13429,0.97578114,0.022445345,7
phrog_5641,0.9427723,0.03166217,23
phrog_25825,1.0000001,6.8825514e-08,3
phrog_14420,0.99214846,0.0062547335,7
phrog_5899,0.9274556,0.037817873,21
phrog_22192,0.99705535,0.002082195,3
phrog_3230,0.76729494,0.14267845,45
phrog_12051,1.0,0.0,8
phrog_34928,0.9999999,0.0,2
phrog_32381,0.9250516,0.0,2
phrog_31688,0.98531336,0.0,2
phrog_8365,0.92867523,0.037624635,13
phrog_11558,0.92948556,0.037861504,9
phrog_7056,1.0000001,1.1920929e-07,17
phrog_16237,0.92692643,0.044688623,6
phrog_19104,0.887078,0.09882697,4
phrog_20785,0.8439617,0.15252006,4
phrog_31850,1.0000001,0.0,2
phrog_17129,1.0000002,1.1920929e-07,5
phrog_1427,0.9038768,0.08894476,104
phrog_30596,1.0000001,0.0,2
phrog_6348,0.9860053,0.038854174,19
phrog_10646,0.9809879,0.015828146,10
phrog_20949,0.91770124,0.055373825,4
phrog_8371,0.9166109,0.07086223,13
phrog_7042,0.9481115,0.03117265,17
phrog_16223,1.0000002,1.1920929e-07,6
phrog_19110,0.88994265,0.052485995,4
phrog_1433,0.98918754,0.008913626,104
phrog_31844,0.9742644,0.0,2
phrog_20791,0.99310035,0.004354101,4
phrog_30582,0.9798077,0.0,2
phrog_10652,0.64485294,0.28120244,10
phrog_5655,1.0,1.3385826e-07,23
phrog_25831,0.97230107,0.019586075,3
phrog_23298,0.99390775,0.004307745,3
phrog_14434,0.98306364,0.02677878,7
phrog_3224,0.8855848,0.16140173,45
phrog_22186,0.96841794,0.022331987,3
phrog_12045,0.95371693,0.029668188,8
phrog_32395,0.97587126,0.0,2
phrog_12723,0.9618217,0.034725416,8
phrog_2884,0.985119,0.013029404,50
phrog_3542,0.9994687,0.0004773273,40
phrog_33935,0.9999999,0.0,2
phrog_34082,0.9793255,0.0,2
phrog_14352,0.93101573,0.037089776,7
phrog_5133,0.9294657,0.053569064,25
phrog_24291,0.96836233,0.022371182,3
phrog_22838,0.9158724,0.011692635,3
phrog_9709,0.95466727,0.043205738,11
phrog_27798,1.0000001,0.0,3
phrog_10134,0.92824376,0.13121015,10
phrog_1355,0.9586493,0.04731876,110
phrog_18568,0.9362156,0.03656259,5
phrog_16545,1.0000001,1.6858739e-07,6
phrog_27940,0.9991328,0.0006131945,3
phrog_36695,0.9999728,0.0,2
phrog_19676,0.9868744,0.009281116,4
phrog_17883,0.9743829,0.014878546,5
phrog_38860,0.99999994,0.0,2
phrog_8417,0.9690288,0.03428103,13
phrog_7724,0.9818606,0.0121657485,15
phrog_26486,0.9908839,0.0015649572,3
phrog_4205,0.9635153,0.02012161,33
phrog_15064,0.95741713,0.014709298,6
phrog_915,0.8942517,0.096389286,159
phrog_2674,0.9747325,0.017660372,53
phrog_22810,0.9265949,0.046018597,3
phrog_13415,0.9486925,0.05942828,7
phrog_6412,0.97097474,0.028872795,19
phrog_36865,0.9988306,0.0,2
phrog_19886,0.849289,0.07208337,4
phrog_28483,0.9395228,0.0,2
phrog_9721,0.97430986,0.018100712,11
phrog_18540,1.0000002,9.233912e-08,5
phrog_29945,0.9967691,0.0,2
phrog_17673,0.9990772,0.00075373,5
phrog_38690,0.95179796,0.0,2
phrog_27968,0.98199594,0.0,2
phrog_11202,0.99197114,0.010065044,9
phrog_38848,0.87238294,0.0,2
phrog_11564,0.8415525,0.093328364,9
phrog_20961,0.9256944,0.0365721,4
phrog_8359,0.941444,0.025802867,13
phrog_19138,0.9915559,0.008443772,4
phrog_18226,0.9866891,0.0075221625,5
phrog_17115,0.9647678,0.03318806,5
phrog_6374,0.9422993,0.11276355,19
phrog_9047,0.97284305,0.023111118,12
phrog_13373,0.9795761,0.012887627,7
phrog_2112,0.9545961,0.03830593,71
phrog_25819,0.9762168,0.016817212,3
phrog_15702,0.930768,0.034439467,6
phrog_4563,0.9822545,0.01918213,30
phrog_34914,0.9999999,0.0,2
phrog_5669,0.9998741,0.00019209493,23
phrog_13367,0.8871058,0.051742245,7
phrog_14408,0.8705051,0.09893235,7
phrog_2106,0.98198056,0.014380638,72
phrog_3218,0.974166,0.04502953,45
phrog_15716,0.99912477,0.0012379148,6
phrog_34900,0.99564046,0.0,2
phrog_12079,0.9918757,0.011349105,8
phrog_4577,0.9618179,0.021650437,30
phrog_11570,0.9989,0.0009563607,9
phrog_20975,0.9830255,0.016974658,4
phrog_18232,0.99682873,0.00097313244,5
phrog_17101,0.87903845,0.048499838,5
phrog_31878,0.97818714,0.0,2
phrog_6360,0.8533177,0.11032291,19
phrog_9053,0.9043755,0.082778186,12
phrog_19892,0.9690766,0.020510124,4
phrog_36871,0.99999994,0.0,2
phrog_6406,0.8810505,0.063256614,19
phrog_10108,0.9716105,0.03540888,10
phrog_9735,0.9989074,0.0014152403,11
phrog_28497,1.0000002,0.0,2
phrog_18554,0.9992811,0.0008805464,5
phrog_38684,0.9564324,0.0,2
phrog_17667,0.9340974,0.06686307,5
phrog_29951,0.9929447,0.0,2
phrog_1369,0.96830666,0.028257571,108
phrog_16579,0.9878733,0.008804692,6
phrog_11216,0.9084425,0.03279201,9
phrog_7718,0.97820216,0.02363574,15
phrog_29789,0.9781413,0.0,2
phrog_4211,0.94055355,0.04338012,33
phrog_15070,0.9877334,0.010154416,6
phrog_33909,0.97451365,0.0,2
phrog_901,0.9159753,0.06903532,161
phrog_2660,0.9545313,0.09293892,54
phrog_22804,0.8955392,0.041164424,3
phrog_13401,0.9999998,5.9604645e-08,7
phrog_22743,0.98195714,0.0031689792,3
phrog_33896,0.9846595,0.0,2
phrog_12680,0.99487346,0.0047075124,8
phrog_2927,0.9482926,0.036272977,49
phrog_32550,0.9999995,0.0,2
phrog_24332,0.99863863,0.00096273236,3
phrog_646,0.9909575,0.03682066,217
phrog_5090,0.9487783,0.026939288,26
phrog_12858,0.995644,0.005781505,8
phrog_34121,0.9919745,0.0,2
phrog_20154,0.96717733,0.010838116,4
phrog_37428,1.0000004,0.0,2
phrog_28508,0.8967284,0.0,2
phrog_30347,0.9999999,0.0,2
phrog_6599,0.9531047,0.03174682,18
phrog_10097,0.97734517,0.02369889,10
phrog_31059,0.9621417,0.0,2
phrog_29616,1.0000001,0.0,2
phrog_17920,0.98817015,0.009199976,5
phrog_26525,0.9437125,0.008205822,3
phrog_11389,0.99845165,0.0018275598,9
phrog_7687,0.9942021,0.0060809567,15
phrog_9872,0.9969818,0.0020660642,11
phrog_36736,0.8939015,0.0,2
phrog_16380,0.85355705,0.12899816,6
phrog_10929,0.9844443,0.024350274,9
phrog_36050,0.95542324,0.0,2
phrog_29170,0.9797323,0.0,2
phrog_26243,0.97884244,0.013950103,3
phrog_30421,0.75501305,0.0,2
phrog_20632,0.9921267,0.0054171165,4
phrog_1590,0.8858135,0.104955465,94
phrog_34647,0.9872151,0.0,2
phrog_25992,0.93150693,0.0484319,3
phrog_14597,0.9442023,0.030571887,7
phrog_2099,0.88336563,0.08206235,72
phrog_120,0.81475556,0.1242708,757
phrog_24454,0.99403566,0.0042172135,3
phrog_33128,0.9552758,0.0,2
phrog_15851,0.89215726,0.07113228,6
phrog_32236,0.9954329,0.0,2
phrog_35559,0.9747245,0.0,2
phrog_22025,0.95540565,0.016426941,3
phrog_3387,0.98834896,0.026150709,42
phrog_15689,0.976101,0.009795299,6
phrog_25986,0.9815593,0.012088404,3
phrog_34653,1.0,0.0,2
phrog_14583,0.95023566,0.041446723,7
phrog_24440,0.89040893,0.07749243,3
phrog_134,0.89973474,0.08917536,704
phrog_15845,0.9996644,0.0002924801,6
phrog_32222,0.9753036,0.0,2
phrog_3393,0.91764396,0.050284516,42
phrog_22031,0.9999998,4.866699e-08,3
phrog_21538,0.93795943,0.037180185,4
phrog_16394,0.98405,0.014919978,6
phrog_36044,0.9617852,0.0,2
phrog_29164,0.97733206,0.0,2
